Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
cd74dff9536eba82bac8c6d71a8eea45	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__	0.9999999943526205
26b4b526e1e97e0a1322abc26264cfea	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae	0.9999963537385874
a537d8bab85c83b0e74c73c55790324b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__vesicularis	0.7983101014704427
06ca8a0f60b4b28d67a9be2613fb7b07	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae; g__Gordonia; s__	0.9999457790577487
edfd4e535935b9e6ae85cecbfeb3f857	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999824677360941
ad4cba5280fb47cbebea01e7031af61c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__longiquaesitum	0.9954354257926561
df98b3d20eafc1a8628a93e7b04a3325	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Cryocola; s__	0.9378848359015866
7ead17a076e7b7b419bf50abe7eee3f4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	0.8982419879891927
4855ee3548a9e01dceb4b62d432a5c88	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__	0.9992750923293214
25e9838ddd33c0994e7d6f6992e39de7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__	0.9999989437403408
c6e2b1df320c4486827d0ab129a9c81c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__	0.8513711438449091
f6c528c217081be9871de0fc58b89408	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus	0.7745349529765886
984919ce3c93ca2b6d54479b1c165fbb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__	0.9918391051630822
4b2e50d2c94749353ca0a8ca99f74272	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__maritypicum	0.8254898297280507
5f8db894a571d35c9d2fa4f8df8581f9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9999989612069624
23027d9bc34d8bac8d29ccf3351320c2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.9944211026333338
4230b26365a1880cc887f6777032f9b3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9788448585062324
0bc7bc964bb67a1df6bfc55ea00b7f56	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999999385238
796596efe758c0164a3f60c073fb50d9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.999970562767013
bf321c05d79f766c0099afb9ecc42f52	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__reticuliscabiei	0.9524247711841686
debda29d401bc8ea6f446870664b5b3a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__mediolanus	0.9464269323130335
0278639f012e21f07140177e64a3cd7c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__	0.8817638400669158
953ec01702e0a7fed8c71597dbc07035	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9999754941542114
f0a2f6acf476be1b31b832b83529d6c5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7036656333533615
050e93dfad25b667b292ee5a609916e2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__	0.9990187104933174
55c46abdb3a58e1f02e754e1a0dfc69c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9967884003664982
d6dccb99e784422b74fe08cb73a3d073	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Cryocola; s__	0.8561112455839315
7259e90051aaa6925bfea1da01c40833	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9939899962823712
f48cbba2fe7a2cba3df1c5bcffc1fa83	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9918246779207643
870b238650490f00441cf4f6dd954242	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Mycetocola; s__	0.8511941770201783
c1a73b835e3d0c818349681e679c1fcf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Aeromicrobium; s__	0.9999792003159756
